,betas
1666,1.040142403
1667,1.040142403
1668,1.040142403
1669,1.040142403
1670,1.040142403
1671,1.040142403
1672,1.040142403
1673,1.040142403
1674,1.040142403
1675,1.040142403
1676,1.040142403
1677,1.040142403
1678,1.040142403
1679,1.040142403
1680,1.040142403
1681,1.040142403
1682,1.040142403
1683,1.040142403
1684,1.040142403
1685,1.040142403
1686,1.040141177
1687,1.040141177
1688,1.040141177
1689,1.040141177
1690,1.040141177
1691,1.040136065
1692,1.040136065
1693,1.040136065
1694,1.040136065
1695,1.040136065
1696,1.040136065
1697,1.040136065
1698,1.040136065
1699,1.040136065
1700,1.040136065
1701,1.040136065
1702,1.040136065
1703,1.040136065
1704,1.040136065
1705,1.040136065
1706,1.040136065
1707,1.040136065
1708,1.040136065
1709,1.040134599
1710,1.040123204
1711,1.040123204
1712,1.040123204
1713,1.040123204
1714,1.040123204
1715,1.040123204
1716,1.040123204
1717,1.040123204
1718,1.040123204
1719,1.040123204
1720,1.040123204
1721,1.040123204
1722,1.040106307
1723,1.040106307
1724,1.040106307
1725,1.040106307
1726,1.040106307
1727,1.040106307
1728,1.040106307
1729,1.040106307
1730,1.040106307
1731,1.040106307
1732,1.040106307
1733,1.040106307
1734,1.040106307
1735,1.040106307
1736,1.040106307
1737,1.040106307
1738,1.040106307
1739,1.040106307
1740,1.040106307
1741,1.040106307
1742,1.040106307
1743,1.040106307
1744,1.040106307
1745,1.040106307
1746,1.04007755
1747,1.04007755
1748,1.04007755
1749,1.04007755
1750,1.04007755
1751,1.04007755
1752,1.04007755
1753,1.04007755
1754,1.04007755
1755,1.040061517
1756,1.040061517
1757,1.040061517
1758,1.040061517
1759,1.040061517
1760,1.040061517
1761,1.040061517
1762,1.040061517
1763,1.040061517
1764,1.040061517
1765,1.040061517
1766,1.039979995
1767,1.039979995
1768,1.039979995
1769,1.039979995
1770,1.039979995
1771,1.039979995
1772,1.039979995
1773,1.039981941
1774,1.039981941
1775,1.039981941
1776,1.039981941
1777,1.039981941
1778,1.039981941
1779,1.039981941
1780,1.039981941
1781,1.039981941
1782,1.039981941
1783,1.039981941
1784,1.039981941
1785,1.039981941
1786,1.039981941
1787,1.039981941
1788,1.039981941
1789,1.039981941
1790,1.039981941
1791,1.039980832
1792,1.039980832
1793,1.039980832
1794,1.039980832
1795,1.039974994
1796,1.039974994
1797,1.039974994
1798,1.039974994
1799,1.039974994
1800,1.039974994
1801,1.039974994
1802,1.039974994
1803,1.039974994
1804,1.039974994
1805,1.039974994
1806,1.039974994
1807,1.039974994
1808,1.039974994
1809,1.039974994
1810,1.039974994
1811,1.039974994
1812,1.039949372
1813,1.039949372
1814,1.039949372
1815,1.039949372
1816,1.039949372
1817,1.039949372
1818,1.039949372
1819,1.039949372
1820,1.039940687
1821,1.039940687
1822,1.039940687
1823,1.039940687
1824,1.039940687
1825,1.039940687
1826,1.039940687
1827,1.039936813
1828,1.039870653
1829,1.039870653
1830,1.039870653
1831,1.039870653
1832,1.039870653
1833,1.039870653
1834,1.039870653
1835,1.039870653
1836,1.039870653
1837,1.039870653
1838,1.039870653
1839,1.039870653
1840,1.039870653
1841,1.039870653
1842,1.039870653
1843,1.039870653
1844,1.039870653
1845,1.039870653
1846,1.039870653
1847,1.039870653
1848,1.039870653
1849,1.039870653
1850,1.039870653
1851,1.039870653
1852,1.039870653
1853,1.039870653
1854,1.039870653
1855,1.039870653
1856,1.039870653
1857,1.039870653
1858,1.039870653
1859,1.039870653
1860,1.039870653
1861,1.039870653
1862,1.039870653
1863,1.039870653
1864,1.039863878
1865,1.039863878
1866,1.039863878
1867,1.039863878
1868,1.039863878
1869,1.039863878
1870,1.039863878
1871,1.039863878
1872,1.039863878
1873,1.039863878
1874,1.03986348
1875,1.03986348
1876,1.03986348
1877,1.03986348
1878,1.039861595
1879,1.039861595
1880,1.039861595
1881,1.039861595
1882,1.039861595
1883,1.039861595
1884,1.039861595
1885,1.039861595
1886,1.039861595
1887,1.039861595
1888,1.039861595
1889,1.039861595
1890,1.039860395
1891,1.039860395
1892,1.039860395
1893,1.039860395
1894,1.039860395
1895,1.039837497
1896,1.039837497
1897,1.039837497
1898,1.039837497
1899,1.039837497
1900,1.039837497
1901,1.039837497
1902,1.039837497
1903,1.039837497
1904,1.039837497
1905,1.039837497
1906,1.039837497
1907,1.039837497
1908,1.039837497
1909,1.039837497
1910,1.039837497
1911,1.039837497
1912,1.039837497
1913,1.039837497
1914,1.039837497
1915,1.039837497
1916,1.039837497
1917,1.039837497
1918,1.039837497
1919,1.039837497
1920,1.039837497
1921,1.039837497
1922,1.039836822
1923,1.039836822
1924,1.039836822
1925,1.039836822
1926,1.039836822
1927,1.039733935
1928,1.039733935
1929,1.039733935
1930,1.039733935
1931,1.039733935
1932,1.039733935
1933,1.039733935
1934,1.039733935
1935,1.039733935
1936,1.039733935
1937,1.039733935
1938,1.039733935
1939,1.039733935
1940,1.039733935
1941,1.039733935
1942,1.039733935
1943,1.039733935
1944,1.039733935
1945,1.039733935
1946,1.039733935
1947,1.039733935
1948,1.039733935
1949,1.039733935
1950,1.039733935
1951,1.039733935
1952,1.039733935
1953,1.039733935
1954,1.039733935
1955,1.039733935
1956,1.039733935
1957,1.039733935
1958,1.039731034
1959,1.039731034
1960,1.039731034
1961,1.039731034
1962,1.039731034
1963,1.03972082
1964,1.03972082
1965,1.03972082
1966,1.03972082
1967,1.039715757
1968,1.039715757
1969,1.039715757
1970,1.039715757
1971,1.039715757
1972,1.039715757
1973,1.039715757
1974,1.039715757
1975,1.039715757
1976,1.039715757
1977,1.039715757
1978,1.039715757
1979,1.039715757
1980,1.039715757
1981,1.039715757
1982,1.039715757
1983,1.039715757
1984,1.039715757
1985,1.039715757
1986,1.039715757
1987,1.039715757
1988,1.039715757
1989,1.039715757
1990,1.039714764
1991,1.039714764
1992,1.039714764
1993,1.039714764
1994,1.039714764
1995,1.039714764
1996,1.039714764
1997,1.039714764
1998,1.039714764
1999,1.039714764
2000,1.039714764
2001,1.039714764
2002,1.039714764
2003,1.039714764
2004,1.039714764
2005,1.039714764
2006,1.039714764
2007,1.039714764
2008,1.039714764
2009,1.039714764
2010,1.039714764
2011,1.039714764
2012,1.039714764
2013,1.039714764
2014,1.039714764
2015,1.039714764
2016,1.039714764
2017,1.039714764
2018,1.039714764
2019,1.039714764
2020,1.039714764
2021,1.039714764
2022,1.039714764
2023,1.039714764
2024,1.039714872
2025,1.039714872
2026,1.039714872
2027,1.039714872
2028,1.039714872
2029,1.039714872
2030,1.039714872
2031,1.039714872
2032,1.039714872
2033,1.039714872
2034,1.039714872
2035,1.039714872
2036,1.039709976
2037,1.039709976
2038,1.039709976
2039,1.039709976
2040,1.03938769
2041,1.03938769
2042,1.03938769
2043,1.03938769
2044,1.03938769
2045,1.039387809
2046,1.039387809
2047,1.039387809
2048,1.039387809
2049,1.039387809
2050,1.039387809
2051,1.039387809
2052,1.039387809
2053,1.039387809
2054,1.039386722
2055,1.039386722
2056,1.03936101
2057,1.039279069
2058,1.039279069
2059,1.039279069
2060,1.039279069
2061,1.039279069
2062,1.039279069
2063,1.039279069
2064,1.039279069
2065,1.039279069
2066,1.039276884
2067,1.039276884
2068,1.039276884
2069,1.039276884
2070,1.039276884
2071,1.039276884
2072,1.039276884
2073,1.039276884
2074,1.039276884
2075,1.039276884
2076,1.039276884
2077,1.039276884
2078,1.039276884
2079,1.039276884
2080,1.039276884
2081,1.039276884
2082,1.039276884
2083,1.039276884
2084,1.039276884
2085,1.039276884
2086,1.039276884
2087,1.039276884
2088,1.039276884
2089,1.039276884
2090,1.039276884
2091,1.039276884
2092,1.039276884
2093,1.039276884
2094,1.039276884
2095,1.039276884
2096,1.039276884
2097,1.039276884
2098,1.039276884
2099,1.039276884
2100,1.039276884
2101,1.039276884
2102,1.039276884
2103,1.039276884
2104,1.039276884
2105,1.039276884
2106,1.039276884
2107,1.039276884
2108,1.039276884
2109,1.039276884
2110,1.039276884
2111,1.039276884
2112,1.039276884
2113,1.039276884
2114,1.039276884
2115,1.039276884
2116,1.039276884
2117,1.0392733
2118,1.0392733
2119,1.039278653
2120,1.039278653
2121,1.039278653
2122,1.039278653
2123,1.039245945
2124,1.039245945
2125,1.039245945
2126,1.039245945
2127,1.039245945
2128,1.039245945
2129,1.039245945
2130,1.039245945
2131,1.039245945
2132,1.039245945
2133,1.039245945
2134,1.039245945
2135,1.039245945
2136,1.039245945
2137,1.039245945
2138,1.039245945
2139,1.039245945
2140,1.039245945
2141,1.039245945
2142,1.039245945
2143,1.039245945
2144,1.039245945
2145,1.039245945
2146,1.039245945
2147,1.039245945
2148,1.039245945
2149,1.039245945
2150,1.039245917
2151,1.039245917
2152,1.039245917
2153,1.039245917
2154,1.039245917
2155,1.039245917
2156,1.039245917
2157,1.039245917
2158,1.039245917
2159,1.039245917
2160,1.039245917
2161,1.039245917
2162,1.039245917
2163,1.039245917
2164,1.039245917
2165,1.039245917
2166,1.039245917
2167,1.039245917
2168,1.039245917
2169,1.039245917
2170,1.039246391
2171,1.039246391
2172,1.039246391
2173,1.039246391
2174,1.039246391
2175,1.039246391
2176,1.039246391
2177,1.039243766
2178,1.039243766
2179,1.03923379
2180,1.03923379
2181,1.03923379
2182,1.03923379
2183,1.03923379
2184,1.03923379
2185,1.03923379
2186,1.03923379
2187,1.03923379
2188,1.03923379
2189,1.03923379
2190,1.03923379
2191,1.03923379
2192,1.03923379
2193,1.03923379
2194,1.03923379
2195,1.03923379
2196,1.03923379
2197,1.03923379
2198,1.039187705
2199,1.039187705
2200,1.039123218
2201,1.039123218
2202,1.039123218
2203,1.039123218
2204,1.039123218
2205,1.039123218
2206,1.039123218
2207,1.039123218
2208,1.039123218
2209,1.039123218
2210,1.039123218
2211,1.039122342
2212,1.039122342
2213,1.039122342
2214,1.039122342
2215,1.039122342
2216,1.039122342
2217,1.038999684
2218,1.038999684
2219,1.038999684
2220,1.038999684
2221,1.038999684
2222,1.038999684
2223,1.038999684
2224,1.038999684
2225,1.038999684
2226,1.038999684
2227,1.038999684
2228,1.038999684
2229,1.038999684
2230,1.038999684
2231,1.038999684
2232,1.038999684
2233,1.038999684
2234,1.038999684
2235,1.038999684
2236,1.038999684
2237,1.038999684
2238,1.038999684
2239,1.038999684
2240,1.038999684
2241,1.038999684
2242,1.038999684
2243,1.038999684
2244,1.038999684
2245,1.038999684
2246,1.038999684
2247,1.038999684
2248,1.038999684
2249,1.038999684
2250,1.038999684
2251,1.038999684
2252,1.038999684
2253,1.038999684
2254,1.038999684
2255,1.038999684
2256,1.038999684
2257,1.038999684
2258,1.038999684
2259,1.038999684
2260,1.038999684
2261,1.038999684
2262,1.038999684
2263,1.038999684
2264,1.038999684
2265,1.038999684
2266,1.038999684
2267,1.038999684
2268,1.032736975
2269,1.032736975
2270,1.032736975
2271,1.032736975
2272,1.032736975
2273,1.032736975
2274,1.032736975
2275,1.032736975
2276,1.032736975
2277,1.032736975
2278,1.032736975
2279,1.032736975
2280,1.032736975
2281,1.032736975
2282,1.032736975
2283,1.032736975
2284,1.032736975
2285,1.032736975
2286,1.032733564
2287,1.032733564
2288,1.032733564
2289,1.032733564
2290,1.032733564
2291,1.032733564
2292,1.032733564
2293,1.032733564
2294,1.032733564
2295,1.032733564
2296,1.032733564
2297,1.032733564
2298,1.032733564
2299,1.032733564
2300,1.032733564
2301,1.032733564
2302,1.032733564
2303,1.032733564
2304,1.032733564
2305,1.032733564
2306,1.032715413
2307,1.032715413
2308,1.032715413
2309,1.032715413
2310,1.032715413
2311,1.032715413
2312,1.032715413
2313,1.032715413
2314,1.032715413
2315,1.032715413
2316,1.032715413
2317,1.032715413
2318,1.032715413
2319,1.032715413
2320,1.032715413
2321,1.032715413
2322,1.032715413
2323,1.032715413
2324,1.032715413
2325,1.032715413
2326,1.032715413
2327,1.032715413
2328,1.032715413
2329,1.032715413
2330,1.032715413
2331,1.032696614
2332,1.032696614
2333,1.032696614
2334,1.032696614
2335,1.032696614
2336,1.032696614
2337,1.032696614
2338,1.032696614
2339,1.032696614
2340,1.032696614
2341,1.032696614
2342,1.032696614
2343,1.032696614
2344,1.032696614
2345,1.032696614
2346,1.032696614
2347,1.032696614
2348,1.032696614
2349,1.032696614
2350,1.032662889
2351,1.032662889
2352,1.032662889
2353,1.032662889
2354,1.032662889
2355,1.032662889
2356,1.032662889
2357,1.032662889
2358,1.032662889
2359,1.032593382
2360,1.032593382
2361,1.032593382
2362,1.032549639
2363,1.032549639
2364,1.032549639
2365,1.032549639
2366,1.032549639
2367,1.032549639
2368,1.032549639
2369,1.032549639
2370,1.032549639
2371,1.032549639
2372,1.032549639
2373,1.032549639
2374,1.032549639
2375,1.032549639
2376,1.032549639
2377,1.032549639
2378,1.032543455
2379,1.032539816
2380,1.032539816
2381,1.032539816
2382,1.032539816
2383,1.032539816
2384,1.032539816
2385,1.032539816
2386,1.032539816
2387,1.032539816
2388,1.032539816
2389,1.032539816
2390,1.032539816
2391,1.032539816
2392,1.032539816
2393,1.032539816
2394,1.032539816
2395,1.032539816
2396,1.032539816
2397,1.032491594
2398,1.032491594
2399,1.032491594
2400,1.032491594
2401,1.032491594
2402,1.032491594
2403,1.032491594
2404,1.032491594
2405,1.032491594
2406,1.032491594
2407,1.032491594
2408,1.032491594
2409,1.032491594
2410,1.032491594
2411,1.032491594
2412,1.032491594
2413,1.032491594
2414,1.032491594
2415,1.032491594
2416,1.032491594
2417,1.032491594
2418,1.032491594
2419,1.032491594
2420,1.032491594
2421,1.032491594
2422,1.032491594
2423,1.032491594
2424,1.032491594
2425,1.032491594
2426,1.032491594
2427,1.032491594
2428,1.032491594
2429,1.032491594
2430,1.032491594
2431,1.032491594
2432,1.032491594
2433,1.032491594
2434,1.032491594
2435,1.032491594
2436,1.032491594
2437,1.032491594
2438,1.032491594
2439,1.032491594
2440,1.032488864
2441,1.032488864
2442,1.032488864
2443,1.032488864
2444,1.032488864
2445,1.032488864
2446,1.032488864
2447,1.032488864
2448,1.032488864
2449,1.032488864
2450,1.032488864
2451,1.032488864
2452,1.032488864
2453,1.032488864
2454,1.032488864
2455,1.032488864
2456,1.032488864
2457,1.032488864
2458,1.032488864
2459,1.032488864
2460,1.032488864
2461,1.032488864
2462,1.032488864
2463,1.032488864
2464,1.032488864
2465,1.032488864
2466,1.032488864
2467,1.032488864
2468,1.032470326
2469,1.032470326
2470,1.032472433
2471,1.032472433
2472,1.032449662
2473,1.032449662
2474,1.032449662
2475,1.032449662
2476,1.032449662
2477,1.032446294
2478,1.032446294
2479,1.032446294
2480,1.032446294
2481,1.032446294
2482,1.032446294
2483,1.032446294
2484,1.032446294
2485,1.032446294
2486,1.032446294
2487,1.032446294
2488,1.032446294
2489,1.032446294
2490,1.032446305
2491,1.032446305
2492,1.032446305
2493,1.032446305
2494,1.032446305
2495,1.032446305
2496,1.032446305
2497,1.032446305
2498,1.032446305
2499,1.032446305
2500,1.032446305
2501,1.032446305
2502,1.032446305
2503,1.032446305
2504,1.032446305
2505,1.032446305
2506,1.032446305
2507,1.032446305
2508,1.032446305
2509,1.032446305
2510,1.032422554
2511,1.032422554
2512,1.032422554
2513,1.032422554
2514,1.032422554
2515,1.032422764
2516,1.032422764
2517,1.032422764
2518,1.032422764
2519,1.032422764
2520,1.032422764
2521,1.032422764
2522,1.032422764
2523,1.032422764
2524,1.032422764
2525,1.032422764
2526,1.032422764
2527,1.032422764
2528,1.032422764
2529,1.032422764
2530,1.032422764
2531,1.032422764
2532,1.032422764
2533,1.032422764
2534,1.032422764
2535,1.032422764
2536,1.032422764
2537,1.032422764
2538,1.032422764
2539,1.032422764
2540,1.032422764
2541,1.032422764
2542,1.032422764
2543,1.032422764
2544,1.032422764
2545,1.03240983
2546,1.03240983
2547,1.03240983
2548,1.03240983
2549,1.03240983
2550,1.03240983
2551,1.03240983
2552,1.03240983
2553,1.03240983
2554,1.03240983
2555,1.03240983
2556,1.032400106
2557,1.032400106
2558,1.032400106
2559,1.032400106
2560,1.032400106
2561,1.032400106
2562,1.032400106
2563,1.032400106
2564,1.032400106
2565,1.032400106
2566,1.032400106
2567,1.032400106
2568,1.032400106
2569,1.032400106
2570,1.032400106
2571,1.032400106
2572,1.032400106
2573,1.032400106
2574,1.032400106
2575,1.032400106
2576,1.032400106
2577,1.032400106
2578,1.032400106
2579,1.032400106
2580,1.032400106
2581,1.032400106
2582,1.032400106
2583,1.032400106
2584,1.032400106
2585,1.032400106
2586,1.032400106
2587,1.032400106
2588,1.032400106
2589,1.032400106
2590,1.032400106
2591,1.032400106
2592,1.032400106
2593,1.032400106
2594,1.032388301
2595,1.032388301
2596,1.032388301
2597,1.032388301
2598,1.032388288
2599,1.032388288
2600,1.032388288
2601,1.032388288
2602,1.03236187
2603,1.03236187
2604,1.03236187
2605,1.03236187
2606,1.03236187
2607,1.03236187
2608,1.03236187
2609,1.03236187
2610,1.03236187
2611,1.03236187
2612,1.03236187
2613,1.03236187
2614,1.03236187
2615,1.03236187
2616,1.03236187
2617,1.03236187
2618,1.03236187
2619,1.03236187
2620,1.03236187
2621,1.03236187
2622,1.03236187
2623,1.03236187
2624,1.03236187
2625,1.032129259
2626,1.032129259
2627,1.032129259
2628,1.032129259
2629,1.032129259
2630,1.032129259
2631,1.032129571
2632,1.032129571
2633,1.032084371
2634,1.032084371
2635,1.032084371
2636,1.032084371
2637,1.032084371
2638,1.032084371
2639,1.032084371
2640,1.032084371
2641,1.032084371
2642,1.032084371
2643,1.032084371
2644,1.032084371
2645,1.032084371
2646,1.032084371
2647,1.032069928
2648,1.032069928
2649,1.032069928
2650,1.032069928
2651,1.032069928
2652,1.032069928
2653,1.032069928
2654,1.032069928
2655,1.032069928
2656,1.032069928
2657,1.032052734
2658,1.032052734
2659,1.032048458
2660,1.032048458
2661,1.032048458
2662,1.032048458
2663,1.032048458
2664,1.032048458
2665,1.032048458
2666,1.032048458
2667,1.032048458
2668,1.032048458
2669,1.032048458
2670,1.032048458
2671,1.032048458
2672,1.032048458
2673,1.032048458
2674,1.032048458
2675,1.032048458
2676,1.032048458
2677,1.032048458
2678,1.032000687
2679,1.032000687
2680,1.032000687
2681,1.032000687
2682,1.031999135
2683,1.031999135
2684,1.031999135
2685,1.031999135
2686,1.031999135
2687,1.031999135
2688,1.031999135
2689,1.031981503
2690,1.031981503
2691,1.031981503
2692,1.031981503
2693,1.031981503
2694,1.031981503
2695,1.031981503
2696,1.031981503
2697,1.031981503
2698,1.031981503
2699,1.031981503
2700,1.031981503
2701,1.031981503
2702,1.031981503
2703,1.031981503
2704,1.031981503
2705,1.031981503
2706,1.031981503
2707,1.031981503
2708,1.031981503
2709,1.031981503
2710,1.031981503
2711,1.031981503
2712,1.031981503
2713,1.031981503
2714,1.031981503
2715,1.031981503
2716,1.031981503
2717,1.031981503
2718,1.031981503
2719,1.031981503
2720,1.031981503
2721,1.031981503
2722,1.031981503
2723,1.031981503
2724,1.031981503
2725,1.031981503
2726,1.031981503
2727,1.031981503
2728,1.031981503
2729,1.031981503
2730,1.031981503
2731,1.031981503
2732,1.031981503
2733,1.031981503
2734,1.031981503
2735,1.031981503
2736,1.031981503
2737,1.031981503
2738,1.031981503
2739,1.031981503
2740,1.031981503
2741,1.031981503
2742,1.031981503
2743,1.031981503
2744,1.031981503
2745,1.031981503
2746,1.031981503
2747,1.031981503
2748,1.031981503
2749,1.031981503
2750,1.031981503
2751,1.031981503
2752,1.031981503
2753,1.031981503
2754,1.031981503
2755,1.031981503
2756,1.031981503
2757,1.031958915
2758,1.031958915
2759,1.031958915
2760,1.031958915
2761,1.031106856
2762,1.031106856
2763,1.031106856
2764,1.031106856
2765,1.031106856
2766,1.031106856
2767,1.031106856
2768,1.031106856
2769,1.031106856
2770,1.031106856
2771,1.031106856
2772,1.031106856
2773,1.031106856
2774,1.031106856
2775,1.031106856
2776,1.031106856
2777,1.031106856
2778,1.031106856
2779,1.031106856
2780,1.031106856
2781,1.031106856
2782,1.031106856
2783,1.031106856
2784,1.031106856
2785,1.031106856
2786,1.031106856
2787,1.031106856
2788,1.031106856
2789,1.031106856
2790,1.031106856
2791,1.031106856
2792,1.031106856
2793,1.031106856
2794,1.031106856
2795,1.031106856
2796,1.031106856
2797,1.031106856
2798,1.031106856
2799,1.031106856
2800,1.031106856
2801,1.031106856
2802,1.030923613
2803,1.030923613
2804,1.030923613
2805,1.030923613
2806,1.030901612
2807,1.030901612
2808,1.030901612
2809,1.030901612
2810,1.030901612
2811,1.030901612
2812,1.030901612
2813,1.030901612
2814,1.030901612
2815,1.03088372
2816,1.03088372
2817,1.03088372
2818,1.03088372
2819,1.03088372
2820,1.03088372
2821,1.03088372
2822,1.03088372
2823,1.03088372
2824,1.03088372
2825,1.03088372
2826,1.03088372
2827,1.030871697
2828,1.030871697
2829,1.030871697
2830,1.030871697
2831,1.030871697
2832,1.030871697
2833,1.030871697
2834,1.030871697
2835,1.030871697
2836,1.030871697
2837,1.030871697
2838,1.030871697
2839,1.030871697
2840,1.030871697
2841,1.030871697
2842,1.030871697
2843,1.030871697
2844,1.030871697
2845,1.030871697
2846,1.030871697
2847,1.030871697
2848,1.030871697
2849,1.030871697
2850,1.030871697
2851,1.030871697
2852,1.030871697
2853,1.030871697
2854,1.030871697
2855,1.030871697
2856,1.030871697
2857,1.030871697
2858,1.030871697
2859,1.030871697
2860,1.030871697
2861,1.030871697
2862,1.030827919
2863,1.030827919
2864,1.030827919
2865,1.030827919
2866,1.030827919
2867,1.030827919
2868,1.030827919
2869,1.030827919
2870,1.030827919
2871,1.030827919
2872,1.030827919
2873,1.030827919
2874,1.030827919
2875,1.030827919
2876,1.030827919
2877,1.030827919
2878,1.030827919
2879,1.030827919
2880,1.030827919
2881,1.030827919
2882,1.030807709
2883,1.030807709
2884,1.030807709
2885,1.030807709
2886,1.030807709
2887,1.030807709
2888,1.030807709
2889,1.030807709
2890,1.030807709
2891,1.030807709
2892,1.030807709
2893,1.030807709
2894,1.030807709
2895,1.030807709
2896,1.030807709
2897,1.030807709
2898,1.030807709
2899,1.030807709
2900,1.030807709
2901,1.030807709
2902,1.030807709
2903,1.030807709
2904,1.030803644
2905,1.030803644
2906,1.030803644
2907,1.030803644
2908,1.030803644
2909,1.030803644
2910,1.030803644
2911,1.030803644
2912,1.030803644
2913,1.030803644
2914,1.030803644
2915,1.030803644
2916,1.030803644
2917,1.030803644
2918,1.030803644
2919,1.030803644
2920,1.030803644
2921,1.030805523
2922,1.030805523
2923,1.030805523
2924,1.030805523
2925,1.030805523
2926,1.030805523
2927,1.030805523
2928,1.030805523
2929,1.030805523
2930,1.030805523
2931,1.030789183
2932,1.030789183
2933,1.030789183
2934,1.030789183
2935,1.030789183
2936,1.030789183
2937,1.030789183
2938,1.030789183
2939,1.030789183
2940,1.030789183
2941,1.030789183
2942,1.030789183
2943,1.030789183
2944,1.030789183
2945,1.030789183
2946,1.030787423
2947,1.030787423
2948,1.030787423
2949,1.030787423
2950,1.030787423
2951,1.030787423
2952,1.030787423
2953,1.030787423
2954,1.030787423
2955,1.030787423
2956,1.030752325
2957,1.030752325
2958,1.030752325
2959,1.030752325
2960,1.030752325
2961,1.030752325
2962,1.030752325
2963,1.030752325
2964,1.030752325
2965,1.030752325
2966,1.030752325
2967,1.030752325
2968,1.030752325
2969,1.030752325
2970,1.030752325
2971,1.030752325
2972,1.030752325
2973,1.030752325
2974,1.030752325
2975,1.030752325
2976,1.030752325
2977,1.030752325
2978,1.030752325
2979,1.030752325
2980,1.030752325
2981,1.030752325
2982,1.030752325
2983,1.030752325
2984,1.030752325
2985,1.030752325
2986,1.030752325
2987,1.030609939
2988,1.030609939
2989,1.030609939
2990,1.030609939
2991,1.030609939
2992,1.030609939
2993,1.030609939
2994,1.030609939
2995,1.030609939
2996,1.030609939
2997,1.030609939
2998,1.030609939
2999,1.030609939
3000,1.030609939
3001,1.030609939
3002,1.030609939
3003,1.030609939
3004,1.030609939
3005,1.030517293
3006,1.030517293
3007,1.030517293
3008,1.030515905
3009,1.030515905
3010,1.030515905
3011,1.030515905
3012,1.030515905
3013,1.030515905
3014,1.030515905
3015,1.030515905
3016,1.030515905
3017,1.030515905
3018,1.030515905
3019,1.030515905
3020,1.030515905
3021,1.030515905
3022,1.030515905
3023,1.030515905
3024,1.030515905
3025,1.030515905
3026,1.030515905
3027,1.030515905
3028,1.030515905
3029,1.030515905
3030,1.030515905
3031,1.030515905
3032,1.030515905
3033,1.030515905
3034,1.030515905
3035,1.030515905
3036,1.030515905
3037,1.030515905
3038,1.030515905
3039,1.030515905
3040,1.030515905
3041,1.030515905
3042,1.030515905
3043,1.030515905
3044,1.030515905
3045,1.030515905
3046,1.030515905
3047,1.030515905
3048,1.030515905
3049,1.030515905
3050,1.030515905
3051,1.030515905
3052,1.030515905
3053,1.030515905
3054,1.030515905
3055,1.030515905
3056,1.030515905
3057,1.030515905
3058,1.030515905
3059,1.030515905
3060,1.030515905
3061,1.030487922
3062,1.030487922
3063,1.030487922
3064,1.030487922
3065,1.030487922
3066,1.030489491
3067,1.030489491
3068,1.030483332
3069,1.030483332
3070,1.030483332
3071,1.030483332
3072,1.030483332
3073,1.030483332
3074,1.030483332
3075,1.030483332
3076,1.030483332
3077,1.030483332
3078,1.030483332
3079,1.030476555
3080,1.030476555
3081,1.030476555
3082,1.030476555
3083,1.030469187
3084,1.030469187
3085,1.030469187
3086,1.030469187
3087,1.030469187
3088,1.030469187
3089,1.030469187
3090,1.030469187
3091,1.030469187
3092,1.030449282
3093,1.030449282
3094,1.030449282
3095,1.030449282
3096,1.030449282
3097,1.030449282
3098,1.030449282
3099,1.030449282
3100,1.030449282
3101,1.030449282
3102,1.030449282
3103,1.030449282
3104,1.030449282
3105,1.030449282
3106,1.030449282
3107,1.030449282
3108,1.030449282
3109,1.030449282
3110,1.030449282
3111,1.030449282
3112,1.030449282
3113,1.030449282
3114,1.030449282
3115,1.030449282
3116,1.030449282
3117,1.030449282
3118,1.030449282
3119,1.030449282
3120,1.030449282
3121,1.030449282
3122,1.030434738
3123,1.030434738
3124,1.030434738
3125,1.030401345
3126,1.030401345
3127,1.030362366
3128,1.030362366
3129,1.030362366
3130,1.03030344
3131,1.03030344
3132,1.03030344
3133,1.03030344
3134,1.03030344
3135,1.03030344
3136,1.030298854
3137,1.030298854
3138,1.030298854
3139,1.030298854
3140,1.030298854
3141,1.030298854
3142,1.030298854
3143,1.030298854
3144,1.030298854
3145,1.030298854
3146,1.030298854
3147,1.030298854
3148,1.030298854
3149,1.030298854
3150,1.030298854
3151,1.030298854
3152,1.030298854
3153,1.030298854
3154,1.030298854
3155,1.030298854
3156,1.030298854
3157,1.030298854
3158,1.030298854
3159,1.030298854
3160,1.030298854
3161,1.030298854
3162,1.030298854
3163,1.030298854
3164,1.030298854
3165,1.030298854
3166,1.030298854
3167,1.030298854
3168,1.030298854
3169,1.030298854
3170,1.030298854
3171,1.030298854
3172,1.030298854
3173,1.030298854
3174,1.030290137
3175,1.030290137
3176,1.030290137
3177,1.030290137
3178,1.030290137
3179,1.030290137
3180,1.030290137
3181,1.030290137
3182,1.030290137
3183,1.030290137
3184,1.030290137
3185,1.030290137
3186,1.030290137
3187,1.030290137
3188,1.030290137
3189,1.030290137
3190,1.030225703
3191,1.030225703
3192,1.030225703
3193,1.030225703
3194,1.030225703
3195,1.030225703
3196,1.030225703
3197,1.030225703
3198,1.030225703
3199,1.030225703
3200,1.030225703
3201,1.030225703
3202,1.030225703
3203,1.030225703
3204,1.030225703
3205,1.030225703
3206,1.030225703
3207,1.030225703
3208,1.030225703
3209,1.030225703
3210,1.030225703
3211,1.030225703
3212,1.030079914
3213,1.030079914
3214,1.030079914
3215,1.030079914
3216,1.030079914
3217,1.030079914
3218,1.030079914
3219,1.030079914
3220,1.030079914
